CDS_ID	Low_A	Low_B	High_A	High_B
CDS_9275	0	2	28	8
CDS_9281	0	0	10	0
CDS_9282	139	47	14	9
CDS_9287	11	7	0	0
CDS_9289	4	1	17	0
CDS_9290	0	0	14	4
CDS_9291	0	4	0	20
CDS_9292	18	17	14	21
CDS_9293	10	13	0	1
CDS_9294	0	0	16	0
CDS_9296	0	0	0	6
CDS_9297	0	8	0	7
CDS_9298	70	12	9	7
CDS_9301	9	3	10	0
CDS_9304	5	5	1	10
CDS_9306	6	6	15	0
CDS_9313	40	45	29	60
CDS_9314	1	0	12	0
CDS_9316	23	17	10	5
CDS_9317	382	194	184	161
CDS_9318	510	259	94	155
CDS_9319	110	64	31	44
CDS_9320	0	1	0	12
CDS_9322	19	2	7	0
CDS_9323	8	1	8	6
CDS_9326	6	0	0	0
CDS_9336	49	48	16	0
CDS_9337	10	16	19	31
CDS_9344	109	54	33	1
CDS_9345	52	69	33	55
CDS_9346	18	3	0	0
CDS_9347	0	1	5	0
CDS_9348	37	44	32	23
CDS_9351	2	2	10	0
CDS_9354	0	0	40	13
CDS_9355	316	259	117	118
CDS_9356	3	3	0	4
CDS_9362	2	2	5	7
CDS_9363	7	3	10	3
CDS_9365	28	17	11	3
CDS_9374	99	64	16	47
CDS_9375	7	0	9	0
CDS_9376	120	75	12	8
CDS_9377	0	0	16	0
CDS_9381	0	0	25	18
CDS_9383	0	6	0	3
CDS_9384	3	9	11	12
CDS_9385	4	0	11	2
CDS_9388	17	0	11	0
CDS_9390	22	40	83	19
CDS_9398	18	12	0	5
CDS_9399	4	10	0	0
CDS_9407	19	17	0	0
CDS_9411	0	3	0	12
CDS_9412	6	4	0	4
CDS_9413	24	9	14	24
CDS_9415	17	7	0	9
CDS_9417	288	137	22	12
CDS_9420	6	4	0	0
CDS_9421	24	5	0	0
CDS_9422	2	2	9	24
CDS_9423	2	2	40	8
CDS_9426	0	0	68	1
CDS_9427	1	0	18	8
CDS_9428	0	7	10	5
CDS_9434	3	0	10	12
CDS_9435	0	2	7	0
CDS_9438	0	0	15	0
CDS_9439	0	0	12	0
CDS_9441	75	84	66	7
CDS_9442	40	21	10	0
CDS_9443	0	0	9	0
CDS_9444	31	14	6	17
CDS_9446	5	4	18	10
CDS_9449	0	0	17	0
CDS_9451	34	9	11	3
CDS_9453	8	8	5	0
CDS_9454	17	9	6	2
CDS_9455	43	31	55	77
CDS_9457	0	0	51	1
CDS_9458	6	3	0	0
CDS_9460	281	294	166	55
CDS_9465	427	502	686	382
CDS_9466	340	276	62	45
CDS_9467	106	99	7	23
CDS_9470	65	54	28	27
CDS_9471	418	289	156	156
CDS_9474	1	18	17	11
CDS_9487	270	146	78	44
CDS_9489	354	161	136	258
CDS_9497	72	65	35	36
CDS_9499	23	19	30	25
CDS_9500	166	196	12	34
CDS_9504	326	274	157	53
CDS_9508	1	0	8	0
CDS_9509	0	0	22	1
CDS_9510	5	6	8	25
CDS_9511	30	70	37	107
CDS_9514	269	232	146	128
CDS_9519	3	2	117	5
CDS_9520	52	19	1	19
CDS_9533	51	18	26	14
CDS_9534	47	27	28	23
CDS_9537	162	84	26	37
CDS_9540	528	292	279	164
CDS_9542	514	269	106	117
CDS_9545	159	147	10	34
CDS_9552	421	256	100	93
CDS_9553	575	446	188	105
CDS_9556	53	32	7	28
CDS_9557	51	22	4	31
CDS_9558	136	83	49	22
CDS_9570	13	43	26	32
CDS_9572	10	86	131	12
CDS_9574	1	13	51	11
CDS_9575	6	10	10	11
CDS_9576	4	85	207	30
CDS_9577	111	35	60	32
CDS_9578	186	109	47	11
CDS_9579	207	167	71	107
CDS_9582	429	275	100	117
CDS_9585	102	37	6	11
CDS_9586	431	250	154	125
CDS_9587	1	1	214	27
CDS_9592	6	35	31	60
CDS_9593	2	6	0	6
CDS_9594	16	63	26	122
CDS_9598	0	1	10	23
CDS_9603	333	168	66	6
CDS_9607	106	92	109	72
CDS_9610	205	134	66	44
CDS_9618	59	38	91	32
CDS_9620	304	199	117	81
CDS_9622	478	316	141	73
CDS_9625	19	94	31	82
CDS_9626	6	5	0	12
CDS_9627	818	506	243	178
CDS_9634	45	31	39	38
CDS_9637	96	76	64	32
CDS_9638	255	182	100	18
CDS_9642	93	65	13	20
CDS_9650	34	21	75	36
CDS_9654	115	65	28	5
CDS_9656	152	96	85	100
CDS_9658	199	105	20	77
CDS_9659	72	19	5	22
CDS_9664	0	0	39	6
CDS_9681	3	0	5	1
CDS_9682	33	3	0	10
CDS_9685	5	1	13	0
CDS_9688	5	3	0	6
CDS_9694	65	44	21	14
CDS_9696	1	0	6	0
CDS_9697	7	5	0	0
CDS_9699	10	10	0	18
CDS_9703	89	54	18	11
CDS_9704	41	23	20	1
CDS_9711	352	213	233	82
CDS_9712	2	0	48	0
CDS_9718	290	289	71	70
CDS_9719	558	612	248	249
CDS_9720	220	186	115	66
CDS_9727	146	12	23	0
CDS_9728	10	28	17	7
CDS_9729	106	44	32	52
CDS_9732	1	17	6	23
CDS_9735	59	41	12	13
CDS_9739	86	75	31	26
CDS_9750	38	12	28	0
CDS_9755	29	13	10	0
CDS_9766	241	181	66	63
CDS_9767	230	95	64	4
CDS_9772	35	12	6	10
CDS_9773	259	77	36	15
CDS_9774	74	42	24	38
CDS_9776	72	52	8	18
CDS_9777	292	488	1130	161
CDS_9780	28	18	34	0
CDS_9782	5	5	0	0
CDS_9788	0	0	13	0
CDS_9789	24	18	0	0
CDS_9792	0	7	0	0
CDS_9793	0	13	16	4
CDS_9794	2	1	8	3
CDS_9796	126	81	156	84
CDS_9797	3	0	706	84
CDS_9798	76	48	46	29
CDS_9801	1	0	142	11
CDS_9806	0	0	5	0
CDS_9809	4	0	12	0
CDS_9811	0	14	4	6
CDS_9815	3	4	0	0
CDS_9816	1	7	0	0
CDS_9824	10	7	0	0
CDS_9829	33	7	0	4
CDS_9832	0	0	97	9
CDS_9833	0	0	4	0
CDS_9838	14	13	0	0
CDS_9839	10	6	0	0
CDS_9842	108	10	56	32
CDS_9845	33	15	23	11
CDS_9846	4	27	31	10
CDS_9849	0	0	11	0
CDS_9854	16	14	0	10
CDS_9857	27	15	0	9
CDS_9859	13	0	12	0
CDS_9862	55	43	7	13
CDS_9863	10	5	11	0
CDS_9866	0	0	7	0
CDS_9867	1	0	18	0
CDS_9869	66	49	43	10
CDS_9870	30	19	11	16
CDS_9872	3	1	8	0
CDS_9875	126	17	25	15
CDS_9877	46	29	40	12
CDS_9878	5	7	6	0
CDS_9883	195	140	9	27
CDS_9885	34	18	32	14
CDS_9886	17	16	3	41
CDS_9891	9	5	0	0
CDS_9893	7	4	0	1
CDS_9900	0	0	25	0
CDS_9903	43	25	8	0
CDS_9908	12	26	21	58
CDS_9909	1191	656	264	167
CDS_9910	11	10	0	12
CDS_9914	112	30	21	0
CDS_9923	43	46	40	24
CDS_9925	0	0	13	0
CDS_9930	0	1	19	15
CDS_9932	10	9	0	0
CDS_9940	257	147	92	65
CDS_9941	489	364	126	154
CDS_9942	82	144	64	98
CDS_9946	0	1	28	7
CDS_9954	4	4	4	0
CDS_9955	3	13	2	16
CDS_9956	2	9	27	25
CDS_9959	104	62	38	33
CDS_9961	39	48	3	8
CDS_9964	5	12	22	9
CDS_9966	30	8	0	9
CDS_9967	41	17	0	7
CDS_9969	223	126	61	71
CDS_9970	4	2	0	0
CDS_9971	90	82	24	49
CDS_9976	71	49	19	57
CDS_9977	53	37	0	0
CDS_9981	98	78	55	14
CDS_9982	0	0	9	2
CDS_9984	189	156	426	21
CDS_9985	132	103	89	69
CDS_9986	60	30	5	25
CDS_9988	2	1	3	0
CDS_9996	5	16	0	4
CDS_9999	2	0	0	10
CDS_10011	6	3	12	0
CDS_10013	16	8	0	0
CDS_10015	23	6	0	0
CDS_10016	0	0	87	0
CDS_10017	69	18	0	10
CDS_10018	45	12	0	10
CDS_10022	29	17	86	26
CDS_10023	0	0	4	4
CDS_10028	2	13	5	40
CDS_10033	22	16	37	14
CDS_10034	0	158	0	0
CDS_10038	1	13	7	0
CDS_10040	15	11	0	13
CDS_10043	0	1	9	8
CDS_10044	0	0	15	0
CDS_10048	24	13	0	0
CDS_10050	15	14	20	4
CDS_10051	19	29	7	4
CDS_10052	5	4	1	11
CDS_10053	44	22	41	10
CDS_10054	26	3	0	10
CDS_10058	5	11	2	0
CDS_10059	13	20	10	7
CDS_10061	3	0	7	9
CDS_10062	8	2	16	10
CDS_10064	16	9	30	0
CDS_10066	2	9	0	0
CDS_10067	7	0	15	0
CDS_10071	0	0	0	7
CDS_10076	43	107	62	14
CDS_10081	9	10	7	5
CDS_10084	0	0	9	0
CDS_10087	105	43	19	27
CDS_10090	23	12	0	6
CDS_10094	1	0	0	6
CDS_10098	0	0	5	0
CDS_10100	0	2	8	0
CDS_10101	15	16	9	18
CDS_10103	68	33	22	36
CDS_10104	5	4	9	5
CDS_10105	0	4	13	7
CDS_10110	3	19	40	0
CDS_10111	6	0	0	0
CDS_10114	8	3	5	0
CDS_10115	0	0	0	10
CDS_10116	212	21	7	8
CDS_10124	0	0	5	0
CDS_10127	86	26	0	0
CDS_10134	0	0	38	0
CDS_10137	0	0	18	0
CDS_10142	0	0	27	5
CDS_10143	7	0	0	0
CDS_10145	9	27	17	0
CDS_10149	0	0	3	0
CDS_10154	1	0	7	0
CDS_10160	0	0	8	22
CDS_10164	0	0	9	1
CDS_10167	10	21	0	11
CDS_10169	27	3	0	0
CDS_10172	14	4	0	0
CDS_10173	0	0	12	0
CDS_10177	0	0	11	0
CDS_10179	17	7	0	0
CDS_10182	0	0	0	7
CDS_10185	5	2	13	0
CDS_10187	111	49	57	2
CDS_10191	52	23	35	26
CDS_10194	28	11	12	1
CDS_10196	0	6	7	0
CDS_10198	0	13	5	23
CDS_10199	1	3	0	0
CDS_10200	34	55	94	22
CDS_10201	18	4	0	0
CDS_10204	107	51	11	16
CDS_10205	0	0	8	0
CDS_10206	103	49	8	30
CDS_10208	118	95	22	20
CDS_10209	0	0	6	0
CDS_10211	24	18	0	8
CDS_10213	0	0	9	0
CDS_10218	0	0	10	0
CDS_10224	0	0	26	0
CDS_10227	104	80	5	28
CDS_10232	27	14	10	19
CDS_10235	0	0	32	3
CDS_10237	109	53	33	32
CDS_10238	38	31	21	5
CDS_10239	9	3	0	0
CDS_10241	125	82	84	49
CDS_10243	9	1	0	0
CDS_10245	63	34	45	8
CDS_10247	5	8	0	0
CDS_10249	24	14	0	0
CDS_10252	4	0	0	0
CDS_10256	5	11	15	10
CDS_10259	0	0	7	0
CDS_10260	86	51	30	43
CDS_10261	5	17	0	9
CDS_10265	0	0	8	5
CDS_10271	23	6	0	0
CDS_10272	18	20	22	3
CDS_10274	9	0	0	8
CDS_10275	0	0	57	0
CDS_10276	44	7	7	1
CDS_10277	0	0	12	0
CDS_10279	41	20	9	11
CDS_10280	55	52	25	38
CDS_10281	38	10	19	13
CDS_10282	0	0	8	0
CDS_10284	0	0	20	7
CDS_10291	0	0	25	0
CDS_10292	18	4	0	6
CDS_10294	0	0	14	0
CDS_10300	22	25	18	6
CDS_10301	22	15	0	11
CDS_10302	46	36	29	2
CDS_10304	2	0	79	1
CDS_10305	18	28	9	0
CDS_10308	1	0	0	4
CDS_10309	73	28	4	14
CDS_10310	0	0	12	0
CDS_10313	13	0	10	0
CDS_10316	0	0	15	0
CDS_10331	1	8	0	6
CDS_10336	20	7	0	14
CDS_10337	34	22	7	22
CDS_10340	0	3	0	9
CDS_10341	1	1	6	0
CDS_10343	56	7	0	15
CDS_10347	0	4	0	0
CDS_10349	9	4	11	0
CDS_10351	1	0	26	0
CDS_10352	16	6	13	0
CDS_10354	2	2	5	0
CDS_10356	3	2	0	10
CDS_10358	9	4	6	6
CDS_10365	8	7	7	1
CDS_10370	24	19	36	0
CDS_10377	12	11	0	0
CDS_10378	59	32	75	12
CDS_10381	49	22	4	0
CDS_10382	529	354	263	140
CDS_10385	1	14	9	59
CDS_10390	709	481	230	162
CDS_10391	28	23	32	12
CDS_10392	0	6	6	0
CDS_10393	6	11	13	6
CDS_10394	252	142	45	19
CDS_10395	118	142	21	52
CDS_10396	86	48	5	0
CDS_10402	57	39	24	0
CDS_10407	8	6	3	10
CDS_10409	11	20	34	9
CDS_10412	226	132	109	104
CDS_10413	302	272	174	85
CDS_10415	60	17	20	30
CDS_10416	38	28	18	9
CDS_10423	258	137	35	50
CDS_10424	150	80	16	18
CDS_10426	0	0	0	8
CDS_10429	77	59	17	23
CDS_10431	46	23	9	21
CDS_10432	99	58	56	33
CDS_10433	152	103	30	4
CDS_10434	36	11	59	2
CDS_10441	113	124	137	59
CDS_10445	13	2	0	0
CDS_10447	66	41	58	0
CDS_10454	0	0	0	5
CDS_10455	0	5	0	3
CDS_10457	8	9	0	12
CDS_10458	22	9	7	0
CDS_10459	1	3	26	0
CDS_10467	0	2	9	0
CDS_10471	5	2	7	7
CDS_10474	48	34	34	43
CDS_10476	37	15	4	6
CDS_10479	81	81	95	62
CDS_10481	14	14	11	0
CDS_10482	79	40	4	2
CDS_10483	58	49	27	44
CDS_10485	150	151	87	81
CDS_10490	0	0	83	0
CDS_10492	0	4	0	0
CDS_10493	1	3	0	9
CDS_10496	163	35	27	30
CDS_10497	2	3	1	11
CDS_10499	9	0	12	11
CDS_10503	0	0	9	0
CDS_10504	6	0	0	0
CDS_10507	32	24	24	23
CDS_10509	4	47	46	71
CDS_10512	67	27	66	17
CDS_10513	15	11	0	3
CDS_10515	0	2	0	0
CDS_10518	0	0	7	0
CDS_10519	59	61	10	16
CDS_10524	0	1	7	0
CDS_10525	0	0	3	0
CDS_10527	11	4	0	0
CDS_10528	17	5	0	6
CDS_10530	1	8	0	0
CDS_10533	0	0	5	0
CDS_10535	6	2	3	0
CDS_10536	0	0	30	0
CDS_10538	0	0	0	9
CDS_10542	58	13	9	0
CDS_10544	14	10	0	0
CDS_10546	14	6	0	19
CDS_10547	149	44	49	54
CDS_10549	76	76	16	65
CDS_10554	11	11	22	5
CDS_10555	43	3	0	0
CDS_10562	0	0	0	7
CDS_10568	2	1	103	22
CDS_10570	52	37	29	16
CDS_10572	8	0	0	0
CDS_10575	31	32	24	22
CDS_10576	1	2	28	0
CDS_10577	0	0	0	13
CDS_10585	5	9	6	0
CDS_10586	34	10	0	0
CDS_10588	6	4	10	0
CDS_10589	49	25	26	23
CDS_10591	6	5	0	2
CDS_10593	7	6	22	0
CDS_10594	14	10	23	0
CDS_10595	0	0	136	24
CDS_10596	3	0	19	20
CDS_10598	0	0	3	0
CDS_10599	27	44	9	16
CDS_10600	19	31	14	18
CDS_10602	22	14	12	13
CDS_10604	22	25	1	0
CDS_10606	7	0	1	0
CDS_10612	80	38	10	16
CDS_10616	11	4	0	0
CDS_10617	0	0	30	0
CDS_10621	0	0	22	0
CDS_10626	7	18	0	0
CDS_10627	0	4	211	77
CDS_10631	28	41	0	11
CDS_10634	2	0	13	0
CDS_10635	0	11	0	0
CDS_10636	0	6	0	0
CDS_10638	23	18	0	7
CDS_10643	2	11	0	6
CDS_10647	18	18	10	17
CDS_10651	0	0	3	0
CDS_10653	33	5	0	0
CDS_10654	11	8	0	3
CDS_10655	8	12	9	0
CDS_10662	13	13	0	0
CDS_10664	3	0	0	4
CDS_10669	164	111	18	28
CDS_10673	1	20	27	9
CDS_10674	17	9	18	18
CDS_10679	4	1	10	5
CDS_10681	36	30	111	98
CDS_10683	1	9	1	5
CDS_10684	0	1	15	0
CDS_10685	1	0	15	9
CDS_10690	33	19	8	0
CDS_10691	29	57	34	59
CDS_10694	1	5	0	0
CDS_10697	0	0	61	8
CDS_10701	6	17	3	24
CDS_10702	64	65	27	13
CDS_10703	8	7	0	0
CDS_10706	18	9	10	15
CDS_10708	7	0	0	0
CDS_10716	189	70	135	87
CDS_10719	5	12	0	15
CDS_10722	32	34	11	12
CDS_10725	0	0	8	0
CDS_10730	17	3	16	0
CDS_10731	65	2	0	13
CDS_10732	0	0	14	0
CDS_10734	0	0	9	0
CDS_10736	16	5	14	0
CDS_10738	6	3	0	0
CDS_10743	11	3	11	11
CDS_10745	18	7	29	0
CDS_10753	6	12	15	0
CDS_10759	378	193	84	65
CDS_10763	1	1	1	6
CDS_10774	23	29	0	17
CDS_10775	36	23	19	6
CDS_10776	610	391	143	171
CDS_10780	4	11	7	37
CDS_10781	3	5	0	6
CDS_10782	8	9	14	0
CDS_10785	381	204	46	66
CDS_10787	89	151	391	85
CDS_10795	7	20	42	38
CDS_10796	24	43	63	82
CDS_10797	350	313	38	84
CDS_10800	0	0	12	0
CDS_10801	149	126	22	27
CDS_10802	396	327	69	124
CDS_10804	0	7	0	20
CDS_10805	50	40	30	15
CDS_10809	2	2	16	0
CDS_10810	35	23	0	0
CDS_10811	0	0	1	4
CDS_10813	4	25	21	12
CDS_10814	297	167	243	329
CDS_10815	96	62	46	90
CDS_10816	134	110	131	105
CDS_10819	30	19	37	41
CDS_10820	585	329	88	146
CDS_10822	77	52	20	33
CDS_10823	98	63	25	93
CDS_10828	12	2	1	0
CDS_10829	3852	2132	799	766
CDS_10831	9462	6384	2373	2493
CDS_10832	1182	726	416	304
CDS_10833	7624	3230	1462	1738
CDS_10839	0	1	5	3
CDS_10841	526	331	199	191
CDS_10842	9075	5568	2482	3277
CDS_10843	1854	1405	754	855
CDS_10844	497	374	133	175
CDS_10845	1540	714	304	439
CDS_10846	246	164	37	37
CDS_10847	1244	781	286	292
CDS_10848	115	30	46	115
CDS_10849	2520	2821	1528	1005
CDS_10850	1493	1188	913	536
CDS_10851	138	158	44	28
CDS_10852	9265	6338	2391	2263
CDS_10853	580	223	65	114
CDS_10854	2383	1907	1097	839
CDS_10855	1415	1834	963	523
CDS_10856	3060	2386	2544	1300
CDS_10857	5685	6070	6717	1958
CDS_10858	2601	3850	3836	2171
CDS_10859	3995	4632	2004	1230
CDS_10860	2788	3861	3780	2154
CDS_10861	484	628	182	165
CDS_10863	15838	6639	2481	1912
CDS_10864	11843	7221	4060	2382
CDS_10865	4845	3070	1616	1036
CDS_10866	4342	2757	1473	844
CDS_10867	8930	7625	2752	2496
CDS_10870	329	1350	988	2411
CDS_10872	198	788	333	924
CDS_10874	9	29	1	15
CDS_10875	186	597	493	1380
CDS_10876	1	0	84	109
CDS_10877	0	4	161	185
CDS_10878	0	1	225	37
CDS_10879	3	5	259	45
CDS_10880	7546	5313	1719	1224
CDS_10881	2064	1238	410	202
CDS_10882	487	340	81	28
CDS_10883	3764	2741	932	537
CDS_10884	5	5	154	8
CDS_10885	2917	1471	423	414
CDS_10886	5472	3058	857	912
CDS_10887	88	201	2400	2899
CDS_10888	311	635	4468	5620
CDS_10889	2572	1792	816	682
CDS_10890	5109	3534	1304	1312
CDS_10891	3282	1559	773	1085
CDS_10892	1406	976	416	975
CDS_10893	97	34	5	19
CDS_10895	5803	4197	1314	998
CDS_10898	11811	8106	2225	1528
CDS_10900	2941	1913	552	348
CDS_10901	17430	12482	3212	2487
CDS_10902	19032	16965	7702	5397
CDS_10904	9120	5470	1480	1135
CDS_10905	482	838	2028	536
CDS_10906	83	122	293	91
CDS_10907	1210	3022	6575	3014
CDS_10908	984	237	343	384
CDS_10909	790	240	413	302
CDS_10910	862	383	654	656
CDS_10911	641	234	236	168
CDS_10912	1092	466	296	295
CDS_10913	287	150	45	17
CDS_10914	191	102	35	42
CDS_10915	2841	1524	1095	1122
CDS_10916	397	277	276	118
CDS_10917	4072	1985	1111	813
CDS_10919	1094	1188	557	679
CDS_10920	514	375	167	129
CDS_10921	91	104	37	47
CDS_10929	1237	1052	274	286
CDS_10930	94	56	18	32
CDS_10932	59	68	15	0
CDS_10933	995	581	328	356
CDS_10934	664	554	195	111
CDS_10935	345	129	47	46
CDS_10936	3500	2296	786	603
CDS_10940	583	352	214	121
CDS_10942	96	98	24	34
CDS_10943	161	63	38	27
CDS_10945	2185	1518	663	631
CDS_10946	88	55	21	25
CDS_10947	11	15	8	2
CDS_10948	123	69	38	16
CDS_10949	157	121	46	53
CDS_10952	3045	1988	1125	705
CDS_10953	19	28	6113	780
CDS_10954	41	31	12563	908
CDS_10955	12	13	2294	233
CDS_10956	10	17	5032	544
CDS_10960	3	2	85	42
CDS_10961	0	0	120	36
CDS_10962	0	0	70	29
CDS_10963	4	0	101	65
CDS_10964	0	0	17	28
CDS_10965	2	0	92	24
CDS_10966	0	0	46	29
CDS_10967	0	0	62	46
CDS_10968	1	0	9	10
CDS_10969	2	0	85	47
CDS_10970	0	0	111	97
CDS_10973	350	140	124	108
CDS_10974	335	210	441	354
CDS_10975	791	538	655	592
CDS_10976	411	180	162	218
CDS_10977	350	183	321	254
CDS_10978	882	381	368	326
CDS_10979	416	194	265	285
CDS_10980	699	378	648	444
CDS_10982	1792	1400	1272	824
CDS_10983	619	370	117	128
CDS_10984	354	183	55	62
CDS_10989	4614	3188	1880	1573
CDS_10990	718	576	596	632
CDS_10991	362	208	64	19
CDS_10992	129	70	35	54
CDS_10993	3278	2708	954	1099
CDS_10994	2537	2082	704	893
CDS_10995	162	130	145	102
CDS_10996	1230	775	288	173
CDS_10998	343	123	34	18
CDS_10999	523	384	142	85
CDS_11002	1855	1087	323	259
CDS_11004	1082	671	197	153
CDS_11007	648	389	346	464
CDS_11008	2843	1637	831	691
CDS_11009	1960	1241	448	360
CDS_11010	909	585	292	434
CDS_11011	17143	12790	5955	7155
CDS_11014	1535	823	317	278
CDS_11018	922	568	175	218
CDS_11019	1683	1070	379	358
CDS_11022	481	218	61	28
CDS_11023	816	464	189	285
CDS_11024	41	16	12	8
CDS_11025	61	68	31	6
CDS_11026	18	5	9	0
CDS_11027	761	315	146	196
CDS_11028	1865	1098	851	535
CDS_11029	2370	1263	828	614
CDS_11030	2920	2055	1727	876
CDS_11032	391	239	30	48
CDS_11033	2210	2798	1111	813
CDS_11034	43	13	0	0
CDS_11041	363	405	35	46
CDS_11042	98	60	16	13
CDS_11043	675	643	311	201
CDS_11045	97	444	231	822
CDS_11046	125	709	716	1454
CDS_11048	37	107	159	185
CDS_11049	52	140	211	229
CDS_11051	1365	1069	387	316
CDS_11053	1313	1174	653	503
CDS_11054	348	405	209	95
CDS_11055	507	350	72	140
CDS_11056	1084	1126	432	560
CDS_11057	1388	1040	238	344
CDS_11058	1893	2770	1027	1053
CDS_11060	4	1	0	0
CDS_11063	1318	908	314	257
CDS_11064	532	275	142	179
CDS_11065	766	395	295	259
CDS_11066	166	105	153	47
CDS_11067	899	651	263	295
CDS_11068	1220	838	561	446
CDS_11069	3749	2996	1056	668
CDS_11070	537	311	159	115
CDS_11071	365	186	116	116
CDS_11072	1461	742	214	268
CDS_11073	5091	3665	1796	1086
CDS_11075	106	121	89	9
CDS_11076	944	2334	3221	815
CDS_11079	5248	9790	8679	2664
CDS_11080	24	41	2921	224
CDS_11081	1	0	45	5
CDS_11082	44	82	5275	507
CDS_11083	266	313	202	167
CDS_11084	4034	2866	1622	1602
CDS_11085	544	865	99	53
CDS_11086	1021	1612	191	150
CDS_11087	2838	4877	496	208
CDS_11088	2043	3820	383	300
CDS_11097	520	465	1323	813
CDS_11099	18967	3846	11288	11836
CDS_11100	29525	5068	8650	10131
CDS_11102	2122	1054	535	231
CDS_11104	4172	2195	907	1051
CDS_11105	3457	2093	1035	860
CDS_11107	11883	6534	2573	2571
CDS_11111	2285	1833	1769	1714
CDS_11112	2741	2030	1498	1208
CDS_11119	171	96	85	13
CDS_11120	396	272	187	150
CDS_11121	46	22	10	2
CDS_11122	113	87	14	10
CDS_11124	112	75	12	13
CDS_11125	559	297	47	39
CDS_11128	16	15	11	18
CDS_11129	1194	708	454	409
CDS_11130	18826	14979	13654	8269
CDS_11131	10975	6818	3181	1994
CDS_11132	8796	6254	4083	2375
CDS_11133	7534	6017	7463	4829
CDS_11134	667	1314	244	166
CDS_11135	573	954	391	169
CDS_11137	4063	1994	946	747
CDS_11139	138	513	1139	1938
CDS_11140	100	265	392	644
CDS_11141	4	41	87	56
CDS_11142	32	53	59	89
CDS_11144	33	124	81	191
CDS_11145	171	623	437	956
CDS_11146	55	246	194	369
CDS_11147	55	1301	3593	2409
CDS_11148	47	979	2069	1555
CDS_11149	926	12860	29847	15881
CDS_11150	207	1231	2706	1311
CDS_11151	2849	6029	14206	5798
CDS_11152	64	28	0	42
CDS_11153	288	141	58	257
CDS_11154	190	128	230	669
CDS_11156	965	707	527	1280
CDS_11157	67	208	132	206
CDS_11158	470	2451	1424	3821
CDS_11163	36	210	169	473
CDS_11164	3336	2218	2477	1976
CDS_11165	2598	1646	1057	930
CDS_11167	91	68	15	48
CDS_11168	1164	469	80	159
CDS_11173	13485	23565	985	1683
CDS_11174	90795	153907	4769	9115
CDS_11177	3877	3821	179	115
CDS_11178	7863	7638	199	322
CDS_11179	12207	21679	955	1722
CDS_11180	163	85	2	17
CDS_11182	135	95	42	14
CDS_11183	6470	3888	1284	1405
CDS_11184	665	367	180	233
CDS_11185	831	534	177	243
CDS_11186	737	418	203	248
CDS_11187	728	407	147	202
CDS_11188	1540	830	474	518
CDS_11191	166	72	28	20
CDS_11192	1298	787	324	207
CDS_11193	4085	2748	1319	927
CDS_11194	2252	1433	517	314
CDS_11195	17728	17586	5496	4318
CDS_11196	66018	50718	14064	11009
CDS_11197	372	332	125	74
CDS_11199	13183	10799	2110	1792
CDS_11200	16824	17472	5276	4337
CDS_11202	42	56	58	28
CDS_11203	166	103	105	29
CDS_11204	34558	30061	7866	6412
CDS_11205	5174	5020	4868	2839
CDS_11206	866	796	602	404
CDS_11207	630	571	282	440
CDS_11208	1090	704	254	426
CDS_11209	704	329	232	192
CDS_11210	419	195	93	104
CDS_11211	912	431	191	199
CDS_11212	1381	844	476	364
CDS_11213	222	174	78	55
CDS_11214	5261	7100	8996	2853
CDS_11215	872	1060	1183	560
CDS_11216	1033	1323	1618	706
CDS_11217	5287	3298	724	685
CDS_11218	2393	1534	188	313
CDS_11219	240	232	150	122
CDS_11220	720	320	437	280
CDS_11221	1043	609	693	506
CDS_11222	1440	974	1553	1006
CDS_11223	2235	1439	1932	1238
CDS_11224	1108	724	670	553
CDS_11225	2209	1243	1521	1047
CDS_11227	773	498	227	164
CDS_11228	737	597	353	271
CDS_11229	1449	1274	722	599
CDS_11230	537	425	230	229
CDS_11233	2026	2476	1232	894
CDS_11238	667	529	392	379
CDS_11239	171	101	42	45
CDS_11240	1755	1155	427	319
CDS_11241	6120	4533	2286	1938
CDS_11242	287	256	173	81
CDS_11243	6255	2862	1250	1001
CDS_11244	396	159	59	112
CDS_11245	1146	648	300	276
CDS_11247	6226	4558	2298	1984
CDS_11248	1060	885	367	225
CDS_11249	1568	895	422	426
CDS_11250	1083	824	198	329
CDS_11251	5278	3910	1603	1646
CDS_11252	276	190	119	144
CDS_11253	359	257	165	33
CDS_11254	1157	693	149	216
CDS_11255	10569	6470	1771	1870
CDS_11256	34698	6907	7669	7549
CDS_11257	13	11	15	33
CDS_11258	1231	593	138	181
CDS_11259	4354	3384	2225	2687
CDS_11260	11693	7706	2140	3627
CDS_11261	8580	4264	1418	1671
CDS_11262	2188	1180	522	599
CDS_11263	11694	6525	3113	3216
CDS_11264	67593	38066	16480	18390
CDS_11273	2559	1397	612	652
CDS_11274	296	180	113	234
CDS_11275	789	265	121	195
CDS_11276	196	91	8	84
CDS_11277	156	107	64	99
CDS_11278	63	21	7	10
CDS_11288	17049	8571	3904	3356
CDS_11289	7541	4864	2038	2309
CDS_11290	8472	5412	2122	1251
CDS_11291	4288	3098	1600	1486
CDS_11292	2651	2230	1447	1344
CDS_11293	4331	2869	1573	1445
CDS_11295	25	70	24	24
CDS_11296	33	84	108	118
CDS_11297	60	238	208	497
CDS_11298	190	689	898	1512
CDS_11299	3529	4309	5578	2887
CDS_11300	6	1	0	1
